URL,Date
https://www.uselessthingstobuy.com/product/custom-dog-pillow/,"Fri, 06 Dec 2019 07:58:19 +0000"
https://www.uselessthingstobuy.com/product/boob-christmas-tree-ornament/,"Fri, 06 Dec 2019 09:19:20 +0000"
https://www.uselessthingstobuy.com/product/led-light-up-scarf-boa-glow-fur-scarf/,"Fri, 06 Dec 2019 11:02:25 +0000"
https://www.uselessthingstobuy.com/product/chambong-2-pack-chambong-glassware/,"Sun, 08 Dec 2019 11:34:00 +0000"
https://www.uselessthingstobuy.com/product/mini-closed-terrarium-keychain/,"Mon, 09 Dec 2019 09:32:08 +0000"
https://www.uselessthingstobuy.com/product/bob-ross-talking-bobblehead/,"Wed, 11 Dec 2019 09:42:09 +0000"
https://www.uselessthingstobuy.com/product/electric-head-massager-machine/,"Wed, 11 Dec 2019 10:08:47 +0000"
https://www.uselessthingstobuy.com/product/pooping-dogs-calender-2020/,"Wed, 11 Dec 2019 15:25:32 +0000"
https://www.uselessthingstobuy.com/product/wine-bottle-ugly-christmas-sweater-set/,"Wed, 11 Dec 2019 15:45:14 +0000"
https://www.uselessthingstobuy.com/product/gameboy-refrigerator/,"Mon, 16 Dec 2019 21:53:32 +0000"
https://www.uselessthingstobuy.com/product/teepee-dog-bed/,"Mon, 16 Dec 2019 22:16:44 +0000"
https://www.uselessthingstobuy.com/product/earwax-candle-kit/,"Wed, 18 Dec 2019 22:41:32 +0000"
https://www.uselessthingstobuy.com/product/portable-pizza-pouch-for-the-pizza-lovers/,"Mon, 23 Dec 2019 09:11:40 +0000"
https://www.uselessthingstobuy.com/product/hot-sauce-ift-box-funny-hot-sauce-gift-set-hot-sauce-gift-box/,"Mon, 23 Dec 2019 09:23:13 +0000"
https://www.uselessthingstobuy.com/product/crunch-cup-cereal-on-the-go/,"Tue, 31 Dec 2019 15:45:43 +0000"
https://www.uselessthingstobuy.com/product/one-blow-job-token-valentines-day-for-him/,"Tue, 31 Dec 2019 18:34:16 +0000"
https://www.uselessthingstobuy.com/product/unicorn-toilet-paper-roll/,"Thu, 02 Jan 2020 13:43:11 +0000"
https://www.uselessthingstobuy.com/product/cutout-of-danny-devito/,"Sat, 04 Jan 2020 14:46:08 +0000"
https://www.uselessthingstobuy.com/product/edible-tarantula-for-sale/,"Sat, 04 Jan 2020 16:47:01 +0000"
https://www.uselessthingstobuy.com/product/cuddle-pillow-arm-girlfriend/,"Sat, 04 Jan 2020 17:09:10 +0000"
https://www.uselessthingstobuy.com/product/the-money-eating-face-bank-brick-coin-face-bank/,"Wed, 08 Jan 2020 17:48:24 +0000"
https://www.uselessthingstobuy.com/product/jewish-valentines-day-plush-bear/,"Wed, 08 Jan 2020 18:34:18 +0000"
https://www.uselessthingstobuy.com/product/beer-mug-sunglasses-green-beer-goggles/,"Thu, 09 Jan 2020 02:22:47 +0000"
https://www.uselessthingstobuy.com/product/wall-sign-lighting-sexy-neon-light-sign/,"Thu, 09 Jan 2020 02:47:46 +0000"
https://www.uselessthingstobuy.com/product/canned-wifi/,"Sun, 19 Jan 2020 22:23:20 +0000"
https://www.uselessthingstobuy.com/product/silver-morse-code-bracelet-funny-morse-code-phrase/,"Wed, 22 Jan 2020 09:44:05 +0000"
https://www.uselessthingstobuy.com/product/french-bulldog-birthday-hat-garland-frenchie-party-decorations/,"Mon, 27 Jan 2020 14:12:23 +0000"
https://www.uselessthingstobuy.com/product/mr-meeseeks-keychain-rick-and-morty-exclusive/,"Tue, 28 Jan 2020 18:15:37 +0000"
https://www.uselessthingstobuy.com/product/the-anatomical-heart-plush/,"Tue, 28 Jan 2020 18:32:39 +0000"
https://www.uselessthingstobuy.com/product/the-dog-dryer-bag-a-dog-grooming-hair-dryer-for-home/,"Fri, 07 Feb 2020 12:55:26 +0000"
https://www.uselessthingstobuy.com/product/trump-toilet-bobble-head-trump-tweets-while-taking-a-dump/,"Sat, 08 Feb 2020 10:21:57 +0000"
https://www.uselessthingstobuy.com/product/octopus-tentacle-fingers-glow-in-the-dark-tentacle-toy/,"Mon, 17 Feb 2020 08:08:37 +0000"
https://www.uselessthingstobuy.com/product/raw-joint-dog-toy/,"Mon, 17 Feb 2020 08:28:18 +0000"
https://www.uselessthingstobuy.com/product/cracker-pillow-set/,"Mon, 17 Feb 2020 17:25:37 +0000"
https://www.uselessthingstobuy.com/product/personalized-fart-candle/,"Tue, 03 Mar 2020 21:16:02 +0000"
https://www.uselessthingstobuy.com/product/trump-fortune-teller/,"Tue, 03 Mar 2020 21:55:12 +0000"
https://www.uselessthingstobuy.com/product/lego-builder-mug/,"Tue, 03 Mar 2020 23:09:14 +0000"
https://www.uselessthingstobuy.com/product/creepy-unicorn-mask/,"Tue, 03 Mar 2020 23:22:02 +0000"
https://www.uselessthingstobuy.com/product/bottle-cap-gun-launcher/,"Tue, 10 Mar 2020 15:00:47 +0000"
